OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0020549,11-03-2023,CUST07386,Aditya Sharma,P012,Shampoo,Beauty,Dove,2,441.66,0.1,95.4,243.72,1134.11,Amazon Pay,Delivered,Delhi,Delhi,India,SELLER0304
ORD0003144,11-03-2023,CUST00543,Karthik Nair,P020,Air Fryer,Home & Kitchen,Pigeon,1,4663.04,0.2,447.65,189.33,4367.41,UPI,Pending,Bengaluru,Karnataka,India,SELLER0019
ORD0006985,11-03-2023,CUST00204,Aishwarya Reddy,P011,Face Wash,Beauty,Himalaya,1,283.29,0.05,48.44,74.03,391.6,Debit Card,Delivered,Chandigarh,Chandigarh,India,SELLER0474
ORD0009719,11-03-2023,CUST07068,Vijay Patel,P015,LED TV,Electronics,Sony,1,39683.51,0,4762.02,22.25,44467.78,Cash on Delivery,Delivered,Hyderabad,Telangana,India,SELLER0309
ORD0034180,11-03-2023,CUST07922,Meena Das,P015,LED TV,Electronics,Sony,4,42833.21,0.05,29297.92,97.72,192161.84,UPI,Delivered,Dehradun,Uttarakhand,India,SELLER0105
ORD0031285,11-03-2023,CUST01471,Sanjay Rao,P006,T-Shirt,Clothing,Puma,1,992.53,0.05,169.72,179.78,1292.4,Net Banking,Delivered,Chennai,Tamil Nadu,India,SELLER0078
ORD0026432,11-03-2023,CUST01728,Sanjay Das,P011,Face Wash,Beauty,Himalaya,3,309.55,0.05,44.11,118.88,1045.21,Amazon Pay,Delivered,Lucknow,Uttar Pradesh,India,SELLER0289
ORD0039653,11-03-2023,CUST06321,Aishwarya Iyer,P003,Smartphone,Electronics,Samsung,2,17644.97,0,4234.79,105.58,39630.31,Debit Card,Delivered,Salem,Tamil Nadu,India,SELLER0102
ORD0030339,11-03-2023,CUST04327,Priya Kapoor,P003,Smartphone,Electronics,Samsung,2,17685.68,0,4244.56,132.19,39748.11,UPI,Cancelled,Coimbatore,Tamil Nadu,India,SELLER0272
ORD0028328,11-03-2023,CUST05086,Kavya Das,P016,Power Bank,Electronics,Mi,1,1574.8,0,283.46,229.36,2087.62,Debit Card,Delivered,Coimbatore,Tamil Nadu,India,SELLER0237
ORD0044722,11-03-2023,CUST04863,Nisha Singh,P005,Smartwatch,Electronics,Noise,2,4065.83,0,975.8,130.38,9237.84,UPI,Delivered,Surat,Gujarat,India,SELLER0230
ORD0029756,11-03-2023,CUST07816,Surya Verma,P006,T-Shirt,Clothing,Puma,1,1102.83,0.05,188.58,218.97,1455.24,Debit Card,Delivered,Hyderabad,Telangana,India,SELLER0220
ORD0029447,11-03-2023,CUST07724,Surya Singh,P014,Study Table,Furniture,Nilkamal,3,4505.62,0.1,608.26,238.95,13012.38,UPI,Delivered,Mumbai,Maharashtra,India,SELLER0370
ORD0022959,11-03-2023,CUST07738,Surya Joshi,P001,Wireless Earbuds,Electronics,boAt,3,1536.29,0.15,470.1,133.57,4521.21,Credit Card,Delivered,Bhubaneswar,Odisha,India,SELLER0372
ORD0024166,11-03-2023,CUST02058,Mohammed Menon,P017,Jeans,Clothing,Levis,3,2019.41,0.1,654.29,52.21,6158.91,Credit Card,Delivered,Salem,Tamil Nadu,India,SELLER0435
ORD0008354,11-03-2023,CUST09222,Aditya Sharma,P015,LED TV,Electronics,Sony,2,45136.92,0.1,4062.32,218.5,85527.28,UPI,Delivered,Chandigarh,Chandigarh,India,SELLER0320
ORD0013605,11-03-2023,CUST07582,Divya Gupta,P005,Smartwatch,Electronics,Noise,1,3858.33,0.2,370.4,46.29,3503.35,Net Banking,Delivered,Pune,Maharashtra,India,SELLER0183
ORD0038610,11-03-2023,CUST07362,Priya Kapoor,P001,Wireless Earbuds,Electronics,boAt,4,1361.48,0.1,245.07,126.24,5272.64,Cash on Delivery,Delivered,Surat,Gujarat,India,SELLER0399
ORD0023006,11-03-2023,CUST01736,Mohammed Menon,P008,Backpack,Bags,Skybags,4,1798.3,0.2,690.55,77.54,6522.65,Cash on Delivery,Delivered,Delhi,Delhi,India,SELLER0334
ORD0045529,11-03-2023,CUST01011,Sneha Rao,P015,LED TV,Electronics,Sony,5,40690.53,0.2,19531.45,222.04,182515.61,UPI,Pending,Surat,Gujarat,India,SELLER0273
ORD0022387,11-03-2023,CUST06585,Anjali Kapoor,P010,Mixer Grinder,Home & Kitchen,Philips,2,3685.89,0.05,1260.57,167.63,8431.39,UPI,Delivered,Kolkata,West Bengal,India,SELLER0012
ORD0045672,11-03-2023,CUST06353,Karthik Das,P005,Smartwatch,Electronics,Noise,2,3900.49,0.25,702.09,176.34,6729.16,Cash on Delivery,Delivered,Kochi,Kerala,India,SELLER0439
ORD0021962,11-03-2023,CUST08313,Priya Gupta,P002,Bluetooth Speaker,Electronics,JBL,2,2753.27,0,660.78,210.85,6378.17,UPI,Delivered,Indore,Madhya Pradesh,India,SELLER0388
ORD0029111,11-03-2023,CUST01777,Aishwarya Reddy,P014,Study Table,Furniture,Nilkamal,1,5368.38,0,644.21,48.15,6060.74,Debit Card,Delivered,Warangal,Telangana,India,SELLER0218
ORD0034013,11-03-2023,CUST08969,Mohammed Patel,P002,Bluetooth Speaker,Electronics,JBL,1,3221.26,0.15,492.85,227.13,3458.05,Credit Card,Pending,Visakhapatnam,Andhra Pradesh,India,SELLER0155
ORD0042239,11-03-2023,CUST05227,Karthik Singh,P008,Backpack,Bags,Skybags,3,1933.83,0.15,887.63,107.24,5926.14,UPI,Delivered,Kochi,Kerala,India,SELLER0281
ORD0045687,11-03-2023,CUST01125,Mohammed Reddy,P010,Mixer Grinder,Home & Kitchen,Philips,2,3622.57,0.05,825.95,181.38,7890.21,UPI,Delivered,Pune,Maharashtra,India,SELLER0383
ORD0013544,11-03-2023,CUST02994,Aditya Iyer,P013,Office Chair,Furniture,Wakefit,1,6476.08,0.05,307.61,247,6706.89,Cash on Delivery,Delivered,Warangal,Telangana,India,SELLER0342
ORD0022989,11-03-2023,CUST04294,Pooja Das,P013,Office Chair,Furniture,Wakefit,1,6918.09,0.2,664.14,36.54,6235.15,Credit Card,Delivered,Vadodara,Gujarat,India,SELLER0085
ORD0007412,11-03-2023,CUST01562,Pooja Iyer,P020,Air Fryer,Home & Kitchen,Pigeon,1,4543.84,0.1,736.1,39.41,4864.97,Debit Card,Delivered,Salem,Tamil Nadu,India,SELLER0142
ORD0032799,11-03-2023,CUST01393,Vijay Kumar,P014,Study Table,Furniture,Nilkamal,5,4873.18,0.05,4166.57,54.38,27368.56,Cash on Delivery,Returned,Patna,Bihar,India,SELLER0495
ORD0003775,11-03-2023,CUST09981,Divya Verma,P019,Yoga Mat,Sports,Strauss,1,841.82,0.05,95.97,186.83,1082.53,Cash on Delivery,Delivered,Kolkata,West Bengal,India,SELLER0197
ORD0007471,11-03-2023,CUST01899,Harish Gupta,P014,Study Table,Furniture,Nilkamal,2,4999.83,0.1,1619.94,203.2,10822.83,Cash on Delivery,Delivered,Bengaluru,Karnataka,India,SELLER0447
ORD0021921,11-03-2023,CUST07807,Rahul Singh,P015,LED TV,Electronics,Sony,1,43495.31,0.15,4436.52,107.83,41515.36,Cash on Delivery,Delivered,Delhi,Delhi,India,SELLER0499
ORD0048663,11-03-2023,CUST09692,Surya Gupta,P012,Shampoo,Beauty,Dove,2,443.6,0,44.36,118.88,1050.44,Net Banking,Delivered,Indore,Madhya Pradesh,India,SELLER0346
ORD0031208,11-03-2023,CUST03902,Meena Das,P016,Power Bank,Electronics,Mi,3,1475.74,0.15,677.36,68.82,4509.32,Amazon Pay,Returned,Mangaluru,Karnataka,India,SELLER0477
ORD0004122,11-03-2023,CUST08277,Anjali Reddy,P010,Mixer Grinder,Home & Kitchen,Philips,3,3203.72,0.05,456.53,20.59,9607.72,Net Banking,Pending,Surat,Gujarat,India,SELLER0218
ORD0027070,11-03-2023,CUST02286,Priya Das,P011,Face Wash,Beauty,Himalaya,2,291.25,0.05,66.4,101,720.78,Credit Card,Delivered,Mumbai,Maharashtra,India,SELLER0288
ORD0020210,11-03-2023,CUST00160,Arun Kapoor,P017,Jeans,Clothing,Levis,3,2111.78,0.05,722.23,159.17,6899.97,UPI,Delivered,Salem,Tamil Nadu,India,SELLER0107
ORD0013872,11-03-2023,CUST06631,Meena Reddy,P014,Study Table,Furniture,Nilkamal,2,5289.76,0,528.98,244.55,11353.05,Credit Card,Delivered,Chandigarh,Chandigarh,India,SELLER0166
ORD0042610,11-03-2023,CUST08882,Aishwarya Rao,P016,Power Bank,Electronics,Mi,4,1581.01,0.05,720.94,118.62,6847.4,UPI,Cancelled,Indore,Madhya Pradesh,India,SELLER0151
ORD0008567,11-03-2023,CUST06104,Meena Nair,P014,Study Table,Furniture,Nilkamal,1,4693.61,0.15,718.12,121.78,4829.47,UPI,Delivered,Thiruvananthapuram,Kerala,India,SELLER0414
ORD0037489,11-03-2023,CUST03977,Vijay Iyer,P013,Office Chair,Furniture,Wakefit,1,7339.32,0.25,990.81,61.69,6556.99,Debit Card,Delivered,Ahmedabad,Gujarat,India,SELLER0238
ORD0017060,11-03-2023,CUST05138,Arun Das,P014,Study Table,Furniture,Nilkamal,2,5319.35,0.2,425.55,162.89,9099.4,Amazon Pay,Cancelled,Warangal,Telangana,India,SELLER0090
ORD0017172,11-03-2023,CUST04903,Arun Kapoor,P015,LED TV,Electronics,Sony,1,44654.85,0,8037.87,248.6,52941.32,UPI,Delivered,Chandigarh,Chandigarh,India,SELLER0137
ORD0001353,11-03-2023,CUST01116,Mohammed Kumar,P005,Smartwatch,Electronics,Noise,5,3900.2,0,3510.18,112.5,23123.68,Debit Card,Delivered,Mysuru,Karnataka,India,SELLER0419
ORD0044147,11-03-2023,CUST05005,Surya Iyer,P002,Bluetooth Speaker,Electronics,JBL,2,2978.49,0.2,857.81,218.29,5841.68,UPI,Delivered,Kochi,Kerala,India,SELLER0348
ORD0049229,11-03-2023,CUST02407,Rohit Kapoor,P007,Running Shoes,Sports,Adidas,5,3790.89,0.2,758.18,59.28,15981.02,Debit Card,Shipped,Patna,Bihar,India,SELLER0017
ORD0002121,11-03-2023,CUST04114,Karthik Kapoor,P020,Air Fryer,Home & Kitchen,Pigeon,1,4275.08,0,513.01,30.99,4819.08,UPI,Pending,Ranchi,Jharkhand,India,SELLER0461
ORD0018145,11-03-2023,CUST06293,Arun Sharma,P008,Backpack,Bags,Skybags,1,1738.63,0.25,234.72,147.67,1686.36,Net Banking,Pending,Guwahati,Assam,India,SELLER0116
ORD0041161,11-03-2023,CUST03221,Karthik Kapoor,P016,Power Bank,Electronics,Mi,2,1601.32,0.2,307.45,172.24,3041.8,Amazon Pay,Returned,Noida,Uttar Pradesh,India,SELLER0368
ORD0011642,12-03-2023,CUST04662,Aditya Verma,P003,Smartphone,Electronics,Samsung,3,17308.43,0.15,7944.57,39.99,52121.06,Net Banking,Delivered,Nashik,Maharashtra,India,SELLER0240
ORD0029632,12-03-2023,CUST07842,Aditya Singh,P008,Backpack,Bags,Skybags,2,1867.03,0.1,168.03,54.51,3583.19,Amazon Pay,Delivered,Jaipur,Rajasthan,India,SELLER0303
ORD0039002,12-03-2023,CUST07658,Kavya Kumar,P019,Yoga Mat,Sports,Strauss,2,810.87,0.2,64.87,87.02,1449.28,UPI,Delivered,Patna,Bihar,India,SELLER0187
ORD0040407,12-03-2023,CUST04755,Rohit Bose,P006,T-Shirt,Clothing,Puma,1,1088.29,0.2,156.71,104.57,1131.91,Credit Card,Delivered,Kolkata,West Bengal,India,SELLER0383
ORD0019044,12-03-2023,CUST05244,Rohit Bose,P020,Air Fryer,Home & Kitchen,Pigeon,3,4321.29,0.2,1866.8,45.09,12282.99,Cash on Delivery,Delivered,Bhopal,Madhya Pradesh,India,SELLER0442
ORD0038653,12-03-2023,CUST03711,Rohit Iyer,P018,Formal Shirt,Clothing,Van Heusen,1,1771.98,0.1,287.06,184.44,2066.28,UPI,Cancelled,Mumbai,Maharashtra,India,SELLER0243
ORD0024474,12-03-2023,CUST06823,Surya Kapoor,P016,Power Bank,Electronics,Mi,2,1570.69,0,376.97,172.65,3691,UPI,Delivered,Vijayawada,Andhra Pradesh,India,SELLER0027
ORD0028866,12-03-2023,CUST07912,Priya Verma,P016,Power Bank,Electronics,Mi,5,1641.21,0.2,1181.67,189.03,7935.54,UPI,Delivered,Bengaluru,Karnataka,India,SELLER0006
ORD0039740,12-03-2023,CUST07622,Meena Menon,P019,Yoga Mat,Sports,Strauss,1,901.14,0.05,154.09,239.38,1249.55,Credit Card,Delivered,Surat,Gujarat,India,SELLER0205
ORD0024475,12-03-2023,CUST06612,Aditya Rao,P018,Formal Shirt,Clothing,Van Heusen,3,1841.03,0.2,795.32,154.56,5368.35,Cash on Delivery,Delivered,Lucknow,Uttar Pradesh,India,SELLER0466
ORD0004960,12-03-2023,CUST00744,Aishwarya Reddy,P001,Wireless Earbuds,Electronics,boAt,3,1406.5,0.1,683.56,188.75,4669.86,Debit Card,Delivered,Pune,Maharashtra,India,SELLER0484
ORD0044383,12-03-2023,CUST07216,Rohit Bose,P019,Yoga Mat,Sports,Strauss,1,922.09,0,165.98,96.42,1184.49,Debit Card,Delivered,Lucknow,Uttar Pradesh,India,SELLER0258
ORD0019987,12-03-2023,CUST08582,Pooja Kapoor,P006,T-Shirt,Clothing,Puma,3,1007.21,0.15,308.21,190.45,3067.05,Amazon Pay,Shipped,Bhopal,Madhya Pradesh,India,SELLER0292
ORD0016550,12-03-2023,CUST02996,Surya Reddy,P014,Study Table,Furniture,Nilkamal,2,5026.6,0.15,1025.43,131.52,9702.17,Debit Card,Delivered,Nagpur,Maharashtra,India,SELLER0284
ORD0049168,12-03-2023,CUST04986,Surya Reddy,P004,Laptop,Electronics,HP,1,58751.15,0.15,8988.93,149.36,59076.77,Credit Card,Delivered,Warangal,Telangana,India,SELLER0390
ORD0045166,12-03-2023,CUST06101,Vijay Kumar,P015,LED TV,Electronics,Sony,1,45621.32,0,5474.56,197.5,51293.38,Cash on Delivery,Delivered,Ranchi,Jharkhand,India,SELLER0266
ORD0012220,12-03-2023,CUST00816,Keerthi Rao,P005,Smartwatch,Electronics,Noise,2,4436.09,0.15,1357.44,155.45,9054.24,Credit Card,Delivered,Jodhpur,Rajasthan,India,SELLER0446
ORD0007388,12-03-2023,CUST04072,Priya Iyer,P011,Face Wash,Beauty,Himalaya,2,304.75,0.1,98.74,113.64,760.93,Cash on Delivery,Delivered,Jaipur,Rajasthan,India,SELLER0043
ORD0019226,12-03-2023,CUST07794,Aditya Das,P015,LED TV,Electronics,Sony,2,43350.49,0.1,3901.54,50.99,81983.41,UPI,Delivered,Jaipur,Rajasthan,India,SELLER0365
ORD0020954,12-03-2023,CUST04808,Meena Singh,P011,Face Wash,Beauty,Himalaya,4,271.66,0.15,166.26,60.89,1150.79,Credit Card,Delivered,Indore,Madhya Pradesh,India,SELLER0020
ORD0002360,12-03-2023,CUST05194,Nisha Verma,P011,Face Wash,Beauty,Himalaya,3,334.19,0.05,114.29,179.72,1246.45,Net Banking,Delivered,Kolkata,West Bengal,India,SELLER0433
ORD0009935,12-03-2023,CUST01904,Aditya Nair,P009,Cookware Set,Home & Kitchen,Prestige,3,2763.8,0.2,331.66,206.85,7171.63,Amazon Pay,Delivered,Guwahati,Assam,India,SELLER0408
ORD0023283,12-03-2023,CUST04493,Meena Bose,P007,Running Shoes,Sports,Adidas,3,3821.1,0,2063.39,167.57,13694.26,Cash on Delivery,Delivered,Dehradun,Uttarakhand,India,SELLER0310
ORD0044619,12-03-2023,CUST01612,Arun Nair,P015,LED TV,Electronics,Sony,2,39096.17,0.1,3518.66,132.37,74024.14,UPI,Delivered,Noida,Uttar Pradesh,India,SELLER0069
ORD0029726,12-03-2023,CUST04351,Mohammed Singh,P007,Running Shoes,Sports,Adidas,1,3363.31,0.1,363.24,120.44,3510.66,Net Banking,Delivered,Mysuru,Karnataka,India,SELLER0403
ORD0018612,12-03-2023,CUST03371,Rohit Patel,P017,Jeans,Clothing,Levis,3,2197.37,0.25,889.93,97.85,5931.86,Cash on Delivery,Returned,Coimbatore,Tamil Nadu,India,SELLER0331
ORD0032064,12-03-2023,CUST08258,Divya Menon,P008,Backpack,Bags,Skybags,2,1649.81,0.15,504.84,139.58,3449.1,Net Banking,Delivered,Indore,Madhya Pradesh,India,SELLER0409
ORD0044834,12-03-2023,CUST08088,Karthik Kapoor,P013,Office Chair,Furniture,Wakefit,3,7699.32,0,4157.63,82.89,27338.48,Cash on Delivery,Delivered,Patna,Bihar,India,SELLER0303
ORD0028254,12-03-2023,CUST00726,Arun Rao,P009,Cookware Set,Home & Kitchen,Prestige,1,2277.25,0.15,348.42,54.89,2338.97,Net Banking,Delivered,Noida,Uttar Pradesh,India,SELLER0055
ORD0048558,12-03-2023,CUST02683,Divya Bose,P020,Air Fryer,Home & Kitchen,Pigeon,1,4674.67,0,841.44,246.96,5763.07,Net Banking,Delivered,Bhubaneswar,Odisha,India,SELLER0361
ORD0036112,12-03-2023,CUST08430,Priya Gupta,P004,Laptop,Electronics,HP,1,52807.6,0.15,8079.56,235.12,53201.14,Amazon Pay,Delivered,Indore,Madhya Pradesh,India,SELLER0200
ORD0027080,12-03-2023,CUST06321,Aishwarya Iyer,P003,Smartphone,Electronics,Samsung,2,17658.6,0,1765.86,249.37,37332.43,Debit Card,Delivered,Chandigarh,Chandigarh,India,SELLER0054
ORD0036065,12-03-2023,CUST00953,Sanjay Kumar,P015,LED TV,Electronics,Sony,1,40384.68,0.1,6542.32,72.56,42961.09,UPI,Delivered,Noida,Uttar Pradesh,India,SELLER0278
ORD0005756,12-03-2023,CUST01612,Arun Nair,P010,Mixer Grinder,Home & Kitchen,Philips,3,3278.83,0.1,1062.34,191.17,10106.35,Cash on Delivery,Delivered,Warangal,Telangana,India,SELLER0454
ORD0028475,12-03-2023,CUST05519,Sneha Reddy,P020,Air Fryer,Home & Kitchen,Pigeon,2,4320.16,0,1555.26,242.97,10438.55,Credit Card,Cancelled,Salem,Tamil Nadu,India,SELLER0183
ORD0006510,12-03-2023,CUST06062,Sneha Reddy,P015,LED TV,Electronics,Sony,1,47788.06,0.05,8171.76,240.1,53810.52,Net Banking,Returned,Guwahati,Assam,India,SELLER0174
ORD0034783,12-03-2023,CUST03485,Rahul Kapoor,P016,Power Bank,Electronics,Mi,2,1568.34,0,156.83,160.44,3453.95,Credit Card,Delivered,Coimbatore,Tamil Nadu,India,SELLER0466
ORD0033898,12-03-2023,CUST09627,Pooja Das,P011,Face Wash,Beauty,Himalaya,1,312.91,0,37.55,114.58,465.04,Debit Card,Delivered,Tiruchirappalli,Tamil Nadu,India,SELLER0408
ORD0036975,12-03-2023,CUST02858,Divya Nair,P020,Air Fryer,Home & Kitchen,Pigeon,1,4387.55,0.2,421.2,166.52,4097.76,Net Banking,Pending,Patna,Bihar,India,SELLER0330
ORD0012728,12-03-2023,CUST01887,Divya Reddy,P010,Mixer Grinder,Home & Kitchen,Philips,1,3680.97,0,662.57,117.45,4460.99,Credit Card,Delivered,Vadodara,Gujarat,India,SELLER0416
ORD0003668,12-03-2023,CUST05172,Sanjay Iyer,P002,Bluetooth Speaker,Electronics,JBL,4,3113.08,0.2,1195.42,29.51,11186.79,Debit Card,Delivered,Mysuru,Karnataka,India,SELLER0082
ORD0001222,13-03-2023,CUST06668,Divya Nair,P002,Bluetooth Speaker,Electronics,JBL,3,3002.53,0.1,1459.23,216.39,9782.45,UPI,Delivered,Ranchi,Jharkhand,India,SELLER0416
ORD0018474,13-03-2023,CUST02358,Arun Patel,P008,Backpack,Bags,Skybags,4,1756.41,0.05,800.92,194.28,7669.56,UPI,Delivered,Guwahati,Assam,India,SELLER0345
ORD0030888,13-03-2023,CUST07567,Harish Das,P017,Jeans,Clothing,Levis,1,2323.96,0.2,334.65,154.77,2348.59,Net Banking,Delivered,Delhi,Delhi,India,SELLER0168
ORD0037666,13-03-2023,CUST05428,Arun Patel,P011,Face Wash,Beauty,Himalaya,2,328.29,0.15,66.97,47.13,672.19,UPI,Cancelled,Tiruchirappalli,Tamil Nadu,India,SELLER0399
ORD0023831,13-03-2023,CUST02402,Karthik Rao,P012,Shampoo,Beauty,Dove,1,416.84,0.25,15.63,81.69,409.95,UPI,Cancelled,Warangal,Telangana,India,SELLER0415
ORD0006121,13-03-2023,CUST01629,Kavya Joshi,P011,Face Wash,Beauty,Himalaya,1,308.38,0.1,49.96,159.14,486.64,Net Banking,Delivered,Nagpur,Maharashtra,India,SELLER0072
ORD0019913,13-03-2023,CUST04861,Mohammed Menon,P001,Wireless Earbuds,Electronics,boAt,3,1558.93,0,841.82,69.29,5587.9,Debit Card,Delivered,Pune,Maharashtra,India,SELLER0004
ORD0025835,13-03-2023,CUST03832,Nisha Menon,P008,Backpack,Bags,Skybags,3,1931.27,0.2,834.31,24.25,5493.61,UPI,Returned,Jodhpur,Rajasthan,India,SELLER0326
ORD0026696,13-03-2023,CUST06766,Rohit Patel,P010,Mixer Grinder,Home & Kitchen,Philips,1,3441.69,0,172.08,92.71,3706.48,Debit Card,Delivered,Bhubaneswar,Odisha,India,SELLER0111
ORD0010417,13-03-2023,CUST00119,Karthik Iyer,P012,Shampoo,Beauty,Dove,1,400.87,0.1,43.29,131.39,535.46,Cash on Delivery,Delivered,Lucknow,Uttar Pradesh,India,SELLER0455
ORD0047364,13-03-2023,CUST00897,Aishwarya Singh,P012,Shampoo,Beauty,Dove,1,360.64,0.15,36.79,31.34,374.67,Cash on Delivery,Delivered,Lucknow,Uttar Pradesh,India,SELLER0328
ORD0033997,13-03-2023,CUST05259,Meena Kapoor,P009,Cookware Set,Home & Kitchen,Prestige,1,2725.02,0.1,294.3,163.55,2910.37,UPI,Delivered,Vijayawada,Andhra Pradesh,India,SELLER0064
ORD0029762,13-03-2023,CUST03102,Divya Bose,P006,T-Shirt,Clothing,Puma,1,1040.85,0,124.9,143.54,1309.29,Credit Card,Delivered,Chennai,Tamil Nadu,India,SELLER0243
ORD0004733,13-03-2023,CUST05089,Sneha Patel,P019,Yoga Mat,Sports,Strauss,1,821.59,0.2,118.31,170.55,946.13,Credit Card,Shipped,Madurai,Tamil Nadu,India,SELLER0176
ORD0011087,13-03-2023,CUST08218,Mohammed Iyer,P015,LED TV,Electronics,Sony,2,40344.34,0,4034.43,71.54,84794.65,Amazon Pay,Delivered,Warangal,Telangana,India,SELLER0052
ORD0017579,13-03-2023,CUST03186,Harish Das,P012,Shampoo,Beauty,Dove,1,384.8,0.25,51.95,93.45,434,Credit Card,Delivered,Lucknow,Uttar Pradesh,India,SELLER0001
ORD0042526,13-03-2023,CUST00241,Keerthi Kapoor,P012,Shampoo,Beauty,Dove,1,418.8,0,50.26,108.54,577.6,Debit Card,Shipped,Bhubaneswar,Odisha,India,SELLER0256
ORD0023571,13-03-2023,CUST03493,Keerthi Das,P002,Bluetooth Speaker,Electronics,JBL,1,3153.63,0,567.65,204.84,3926.12,Debit Card,Delivered,Delhi,Delhi,India,SELLER0224
ORD0015267,13-03-2023,CUST03835,Rohit Singh,P019,Yoga Mat,Sports,Strauss,4,980.56,0.1,635.4,202.23,4367.65,Amazon Pay,Delivered,Kochi,Kerala,India,SELLER0248
ORD0000742,13-03-2023,CUST08362,Sneha Nair,P009,Cookware Set,Home & Kitchen,Prestige,1,2343.02,0.1,105.44,85.52,2299.68,UPI,Pending,Bhubaneswar,Odisha,India,SELLER0241
ORD0017259,13-03-2023,CUST08556,Vijay Das,P006,T-Shirt,Clothing,Puma,2,1097.77,0,395.2,193.99,2784.73,UPI,Delivered,Chennai,Tamil Nadu,India,SELLER0404
ORD0000723,13-03-2023,CUST05643,Kavya Kumar,P012,Shampoo,Beauty,Dove,1,394.53,0.2,15.78,78.25,409.65,Net Banking,Delivered,Ranchi,Jharkhand,India,SELLER0038
ORD0029476,13-03-2023,CUST00667,Keerthi Gupta,P013,Office Chair,Furniture,Wakefit,1,6685.97,0,334.3,185.76,7206.03,UPI,Delivered,Surat,Gujarat,India,SELLER0226
ORD0005806,13-03-2023,CUST09451,Priya Joshi,P012,Shampoo,Beauty,Dove,1,430.87,0.15,65.92,211.69,643.85,Credit Card,Delivered,Bhopal,Madhya Pradesh,India,SELLER0493
ORD0000708,13-03-2023,CUST06241,Rahul Singh,P008,Backpack,Bags,Skybags,3,1634.16,0.25,441.22,161.73,4279.81,Net Banking,Delivered,Patna,Bihar,India,SELLER0184
ORD0041795,13-03-2023,CUST06170,Vijay Patel,P004,Laptop,Electronics,HP,1,54200.04,0.15,5528.4,188.11,51786.54,UPI,Cancelled,Mangaluru,Karnataka,India,SELLER0043
ORD0037635,13-03-2023,CUST06886,Rahul Bose,P011,Face Wash,Beauty,Himalaya,3,329.33,0.1,106.7,240.07,1235.96,UPI,Delivered,Patna,Bihar,India,SELLER0223
ORD0019936,13-03-2023,CUST05863,Nisha Rao,P010,Mixer Grinder,Home & Kitchen,Philips,1,3012.85,0.15,128.05,81.08,2770.05,UPI,Delivered,Bengaluru,Karnataka,India,SELLER0424
ORD0040500,13-03-2023,CUST05887,Nisha Kapoor,P011,Face Wash,Beauty,Himalaya,2,278.41,0,100.23,77.23,734.28,Amazon Pay,Delivered,Bhopal,Madhya Pradesh,India,SELLER0484
ORD0006478,13-03-2023,CUST07107,Anjali Reddy,P007,Running Shoes,Sports,Adidas,2,3430.85,0.15,1049.84,54.44,6936.72,Net Banking,Delivered,Hyderabad,Telangana,India,SELLER0134
ORD0013670,13-03-2023,CUST06000,Harish Kumar,P004,Laptop,Electronics,HP,1,60408.19,0,7248.98,158.09,67815.26,UPI,Cancelled,Guwahati,Assam,India,SELLER0200
ORD0046381,13-03-2023,CUST08871,Arun Patel,P008,Backpack,Bags,Skybags,2,1722,0.1,557.93,92.16,3749.69,UPI,Delivered,Bhubaneswar,Odisha,India,SELLER0146
ORD0045411,13-03-2023,CUST03094,Anjali Verma,P007,Running Shoes,Sports,Adidas,4,3775.81,0,2718.58,179.47,18001.29,Cash on Delivery,Delivered,Thiruvananthapuram,Kerala,India,SELLER0032
ORD0045338,13-03-2023,CUST00054,Arun Verma,P019,Yoga Mat,Sports,Strauss,1,990.87,0.05,169.44,99.57,1210.34,Credit Card,Delivered,Nagpur,Maharashtra,India,SELLER0378
ORD0034578,13-03-2023,CUST01712,Anjali Reddy,P012,Shampoo,Beauty,Dove,2,398.42,0.05,37.85,127.59,922.44,Cash on Delivery,Shipped,Chennai,Tamil Nadu,India,SELLER0032
ORD0034208,13-03-2023,CUST06056,Sanjay Joshi,P001,Wireless Earbuds,Electronics,boAt,1,1425.14,0.05,162.47,243.22,1759.57,UPI,Delivered,Nashik,Maharashtra,India,SELLER0404
ORD0039957,13-03-2023,CUST01533,Harish Kumar,P002,Bluetooth Speaker,Electronics,JBL,1,2852.52,0.05,135.49,178.22,3023.6,Debit Card,Delivered,Patna,Bihar,India,SELLER0068
ORD0036703,13-03-2023,CUST08537,Anjali Kumar,P017,Jeans,Clothing,Levis,1,2164.14,0,259.7,236.15,2659.99,Credit Card,Delivered,Pune,Maharashtra,India,SELLER0199
ORD0032440,13-03-2023,CUST08211,Surya Das,P017,Jeans,Clothing,Levis,2,2367.58,0.15,482.99,78.82,4586.7,UPI,Delivered,Bhubaneswar,Odisha,India,SELLER0284
ORD0042151,13-03-2023,CUST05968,Nisha Reddy,P006,T-Shirt,Clothing,Puma,2,931.37,0.2,178.82,237.02,1906.03,Cash on Delivery,Delivered,Mysuru,Karnataka,India,SELLER0092
ORD0041075,13-03-2023,CUST02867,Rohit Singh,P015,LED TV,Electronics,Sony,2,40616.12,0.1,8773.08,90.41,81972.51,Credit Card,Delivered,Mysuru,Karnataka,India,SELLER0457
